state,date,icu_percent,non_icu_percent,vent_percent,non_vent_percent,beds_percent,non_beds_percent,qua_percent,non_qua_percent
Johor,2021-06-01,70.37037037037037,29.629629629629633,73.13432835820896,26.86567164179104,91.44345238095238,8.55654761904762,64.94623655913978,35.05376344086022
Johor,2021-06-02,70.37037037037037,29.629629629629633,69.40298507462687,30.59701492537313,84.90974729241877,15.090252707581229,64.46236559139786,35.537634408602145
Johor,2021-06-03,70.37037037037037,29.629629629629633,70.8955223880597,29.104477611940297,87.5812274368231,12.418772563176901,61.505376344086024,38.494623655913976
Johor,2021-06-04,70.37037037037037,29.629629629629633,70.8955223880597,29.104477611940297,86.20938628158845,13.79061371841155,65.43010752688173,34.56989247311827
Johor,2021-06-05,70.37037037037037,29.629629629629633,66.4179104477612,33.5820895522388,84.83754512635379,15.162454873646212,63.12700106723585,36.87299893276415
Johor,2021-06-06,70.37037037037037,29.629629629629633,66.4179104477612,33.5820895522388,86.3537906137184,13.646209386281598,61.686232657417285,38.313767342582715
Johor,2021-06-07,70.37037037037037,29.629629629629633,73.88059701492537,26.11940298507463,82.45487364620938,17.54512635379062,58.484525080042694,41.515474919957306
Johor,2021-06-08,70.37037037037037,29.629629629629633,67.91044776119402,32.08955223880598,82.45487364620938,17.54512635379062,57.097118463180365,42.902881536819635
Johor,2021-06-09,70.37037037037037,29.629629629629633,65.67164179104478,34.32835820895522,81.44404332129965,18.555956678700355,35.86291309669522,64.13708690330478
Johor,2021-06-10,70.37037037037037,29.629629629629633,67.16417910447761,32.83582089552239,80.50541516245488,19.49458483754512,59.07150480256137,40.92849519743863
Johor,2021-06-11,70.37037037037037,29.629629629629633,62.68656716417911,37.31343283582089,73.33333333333333,26.66666666666667,56.93703308431163,43.06296691568837
Johor,2021-06-12,70.37037037037037,29.629629629629633,63.43283582089553,36.56716417910447,73.73737373737373,26.26262626262627,55.22945570971185,44.77054429028815
Johor,2021-06-13,70.37037037037037,29.629629629629633,61.19402985074627,38.80597014925373,70.3030303030303,29.696969696969703,55.016008537886876,44.983991462113124
Johor,2021-06-14,70.37037037037037,29.629629629629633,66.4179104477612,33.5820895522388,65.65656565656566,34.34343434343434,48.94433781190019,51.05566218809981
Johor,2021-06-15,70.37037037037037,29.629629629629633,69.40298507462687,30.59701492537313,64.24242424242425,35.75757575757575,45.729366602687136,54.270633397312864
Johor,2021-06-16,70.37037037037037,29.629629629629633,67.91044776119402,32.08955223880598,62.82828282828283,37.17171717171717,48.896353166986565,51.103646833013435
